scenario,state,year,load_TWh,load_normalized
rcp45hotter_ssp5,CT,2010,33.6074745391669,1.06
rcp45hotter_ssp5,CT,2015,32.3900857788891,1.022
rcp45hotter_ssp5,CT,2020,31.6950034137066,1.0
rcp45hotter_ssp5,CT,2025,30.9738959376853,0.977
rcp45hotter_ssp5,CT,2030,32.9238554377103,1.039
rcp45hotter_ssp5,CT,2035,36.0290539783942,1.137
rcp45hotter_ssp5,CT,2040,38.888600102132,1.227
rcp45hotter_ssp5,CT,2045,43.7593828033134,1.381
rcp45hotter_ssp5,CT,2050,47.4674475866248,1.498
rcp45hotter_ssp5,CT,2055,52.0598481962093,1.643
rcp45hotter_ssp5,CT,2060,57.6367967144005,1.818
rcp45hotter_ssp5,CT,2065,60.6893689760255,1.915
rcp45hotter_ssp5,CT,2070,64.1495066210725,2.024
rcp45hotter_ssp5,CT,2075,68.1991237250189,2.152
rcp45hotter_ssp5,CT,2080,72.3035101819784,2.281
rcp45hotter_ssp5,CT,2085,75.8772747805312,2.394
rcp45hotter_ssp5,CT,2090,79.3274866371498,2.503
rcp45hotter_ssp5,CT,2095,82.0918165259145,2.59
rcp45hotter_ssp5,CT,2100,84.434088600584,2.664
rcp45hotter_ssp5,DC,1975,2.73394680555558,0.198
rcp45hotter_ssp5,DC,1990,10.855440955239,0.787
rcp45hotter_ssp5,DC,2005,13.1890323237223,0.957
rcp45hotter_ssp5,DC,2010,13.1144879814723,0.951
rcp45hotter_ssp5,DC,2015,12.5029796018057,0.907
rcp45hotter_ssp5,DC,2020,13.7884611192234,1.0
rcp45hotter_ssp5,DC,2025,13.9541057658426,1.012
rcp45hotter_ssp5,DC,2030,14.1808196908562,1.028
rcp45hotter_ssp5,DC,2035,15.3077599420854,1.11
rcp45hotter_ssp5,DC,2040,15.5125425199943,1.125
rcp45hotter_ssp5,DC,2045,16.7298954989924,1.213
rcp45hotter_ssp5,DC,2050,18.3788584657413,1.333
rcp45hotter_ssp5,DC,2055,18.9120520792324,1.372
rcp45hotter_ssp5,DC,2060,21.2712278809043,1.543
rcp45hotter_ssp5,DC,2065,21.990496404556,1.595
rcp45hotter_ssp5,DC,2070,20.9368307769916,1.518
rcp45hotter_ssp5,DC,2075,21.9677951785835,1.593
rcp45hotter_ssp5,DC,2080,23.1015664335288,1.675
rcp45hotter_ssp5,DC,2085,24.1395339382788,1.751
rcp45hotter_ssp5,DC,2090,25.2168900935713,1.829
rcp45hotter_ssp5,DC,2095,26.1583024080669,1.897
rcp45hotter_ssp5,DC,2100,27.0321091019261,1.96
rcp45hotter_ssp5,DE,1975,2.31968144444446,0.178
rcp45hotter_ssp5,DE,1990,9.14269908969452,0.703
rcp45hotter_ssp5,DE,2005,13.4062982101112,1.03
rcp45hotter_ssp5,DE,2010,12.7512546151945,0.98
rcp45hotter_ssp5,DE,2015,12.5176831480001,0.962
rcp45hotter_ssp5,DE,2020,13.0140006595051,1.0
rcp45hotter_ssp5,DE,2025,13.0270349616929,1.001
rcp45hotter_ssp5,DE,2030,13.4569119270418,1.034
rcp45hotter_ssp5,DE,2035,14.7411020267768,1.133
rcp45hotter_ssp5,DE,2040,15.2801918454485,1.174
rcp45hotter_ssp5,DE,2045,16.6105352703807,1.276
rcp45hotter_ssp5,DE,2050,17.9992616981565,1.383
rcp45hotter_ssp5,DE,2055,18.7810531759354,1.443
rcp45hotter_ssp5,DE,2060,20.8413523682757,1.601
rcp45hotter_ssp5,DE,2065,21.7774713809138,1.673
rcp45hotter_ssp5,DE,2070,21.907042869466,1.683
rcp45hotter_ssp5,DE,2075,23.0045760457327,1.768
rcp45hotter_ssp5,DE,2080,24.3241211837569,1.869
rcp45hotter_ssp5,DE,2085,25.5784200898719,1.965
rcp45hotter_ssp5,DE,2090,26.9124952714633,2.068
rcp45hotter_ssp5,DE,2095,28.1230386467869,2.161
rcp45hotter_ssp5,DE,2100,29.2175745768391,2.245
rcp45hotter_ssp5,FL,1975,15.1960556111112,0.053
rcp45hotter_ssp5,FL,1990,159.87559776639,0.56
rcp45hotter_ssp5,FL,2005,252.74129041278,0.886
rcp45hotter_ssp5,FL,2010,256.766659353335,0.9
rcp45hotter_ssp5,FL,2015,259.830450676669,0.911
rcp45hotter_ssp5,FL,2020,285.249980012641,1.0
rcp45hotter_ssp5,FL,2025,300.943083350727,1.055
rcp45hotter_ssp5,FL,2030,316.629753179086,1.11
rcp45hotter_ssp5,FL,2035,343.991210048197,1.206
rcp45hotter_ssp5,FL,2040,365.420865495289,1.281
rcp45hotter_ssp5,FL,2045,390.934167555225,1.37
rcp45hotter_ssp5,FL,2050,439.472460588192,1.541
rcp45hotter_ssp5,FL,2055,455.144051385715,1.596
rcp45hotter_ssp5,FL,2060,499.954388778554,1.753
rcp45hotter_ssp5,FL,2065,540.808432930479,1.896
rcp45hotter_ssp5,FL,2070,525.37628662006,1.842
rcp45hotter_ssp5,FL,2075,555.281284266727,1.947
rcp45hotter_ssp5,FL,2080,586.161158327783,2.055
rcp45hotter_ssp5,FL,2085,615.740352833699,2.159
rcp45hotter_ssp5,FL,2090,645.497536151227,2.263
rcp45hotter_ssp5,FL,2095,671.107165451672,2.353
rcp45hotter_ssp5,FL,2100,695.769700336144,2.439
rcp45hotter_ssp5,GA,1975,15.3370767777779,0.101
rcp45hotter_ssp5,GA,1990,89.2066790197507,0.588
rcp45hotter_ssp5,GA,2005,146.598406602446,0.966
rcp45hotter_ssp5,GA,2010,154.844842751585,1.021
rcp45hotter_ssp5,GA,2015,147.644996875196,0.973
rcp45hotter_ssp5,GA,2020,151.694258115518,1.0
rcp45hotter_ssp5,GA,2025,153.840898135801,1.014
rcp45hotter_ssp5,GA,2030,164.912009046145,1.087
rcp45hotter_ssp5,GA,2035,173.962675238941,1.147
rcp45hotter_ssp5,GA,2040,185.937822428748,1.226
rcp45hotter_ssp5,GA,2045,194.540064618438,1.282
rcp45hotter_ssp5,GA,2050,218.99309980108,1.444
rcp45hotter_ssp5,GA,2055,223.496773577116,1.473
rcp45hotter_ssp5,GA,2060,249.07703058338,1.642
rcp45hotter_ssp5,GA,2065,261.772578296302,1.726
rcp45hotter_ssp5,GA,2070,266.312209202361,1.756
rcp45hotter_ssp5,GA,2075,280.011561896043,1.846
rcp45hotter_ssp5,GA,2080,294.525638902794,1.942
rcp45hotter_ssp5,GA,2085,309.626676277897,2.041
rcp45hotter_ssp5,GA,2090,324.673643917003,2.14
rcp45hotter_ssp5,GA,2095,337.880518544808,2.227
rcp45hotter_ssp5,GA,2100,350.766651963858,2.312
rcp45hotter_ssp5,HI,1975,2.73166758333336,0.246
rcp45hotter_ssp5,HI,1990,9.16554210916674,0.827
rcp45hotter_ssp5,HI,2005,11.5605156536112,1.043
rcp45hotter_ssp5,HI,2010,10.924982151389,0.985
rcp45hotter_ssp5,HI,2015,10.1946287026112,0.919
rcp45hotter_ssp5,HI,2020,11.0879519509406,1.0
rcp45hotter_ssp5,HI,2025,11.7882137233729,1.063
rcp45hotter_ssp5,HI,2030,12.8605545453126,1.16
rcp45hotter_ssp5,HI,2035,14.1617786565618,1.277
rcp45hotter_ssp5,HI,2040,15.4836575661479,1.396
rcp45hotter_ssp5,HI,2045,16.7289133459193,1.509
rcp45hotter_ssp5,HI,2050,17.8624110032738,1.611
rcp45hotter_ssp5,HI,2055,19.2071389874907,1.732
rcp45hotter_ssp5,HI,2060,20.7351294908535,1.87
rcp45hotter_ssp5,HI,2065,22.282466525688,2.01
rcp45hotter_ssp5,HI,2070,23.6912926350705,2.137
rcp45hotter_ssp5,HI,2075,24.9770832411491,2.253
rcp45hotter_ssp5,HI,2080,26.1662511243802,2.36
rcp45hotter_ssp5,HI,2085,27.2491584728644,2.458
rcp45hotter_ssp5,HI,2090,28.3413126257891,2.556
rcp45hotter_ssp5,HI,2095,29.2745864517566,2.64
rcp45hotter_ssp5,HI,2100,30.1755907309255,2.721
rcp45hotter_ssp5,IA,1975,7.34277147222228,0.142
rcp45hotter_ssp5,IA,1990,32.6843071618614,0.633
rcp45hotter_ssp5,IA,2005,47.0088134936115,0.91
rcp45hotter_ssp5,IA,2010,49.6186620872226,0.961
rcp45hotter_ssp5,IA,2015,50.469467705556,0.977
rcp45hotter_ssp5,IA,2020,51.6444556852504,1.0
rcp45hotter_ssp5,IA,2025,51.8735659843976,1.004
rcp45hotter_ssp5,IA,2030,54.3720554681171,1.053
rcp45hotter_ssp5,IA,2035,57.7651790404866,1.119
rcp45hotter_ssp5,IA,2040,62.2953104280283,1.206
rcp45hotter_ssp5,IA,2045,65.3073645282875,1.265
rcp45hotter_ssp5,IA,2050,68.3895395360839,1.324
rcp45hotter_ssp5,IA,2055,72.421278570417,1.402
rcp45hotter_ssp5,IA,2060,80.2520975985173,1.554
rcp45hotter_ssp5,IA,2065,83.2069666148257,1.611
rcp45hotter_ssp5,IA,2070,85.9183071614507,1.664
rcp45hotter_ssp5,IA,2075,90.3989205247996,1.75
rcp45hotter_ssp5,IA,2080,95.379191943948,1.847
rcp45hotter_ssp5,IA,2085,99.7770121799925,1.932
rcp45hotter_ssp5,IA,2090,103.926877460929,2.012
rcp45hotter_ssp5,IA,2095,107.36551351622,2.079
rcp45hotter_ssp5,IA,2100,110.303105422504,2.136
rcp45hotter_ssp5,ID,1975,5.58827594444449,0.206
rcp45hotter_ssp5,ID,1990,19.9333436175307,0.736
rcp45hotter_ssp5,ID,2005,24.0144542543085,0.886
rcp45hotter_ssp5,ID,2010,24.8877374678835,0.919
rcp45hotter_ssp5,ID,2015,24.7495073761891,0.913
rcp45hotter_ssp5,ID,2020,27.0934141264647,1.0
rcp45hotter_ssp5,ID,2025,29.7527576020169,1.098
rcp45hotter_ssp5,ID,2030,32.2817305373808,1.191
rcp45hotter_ssp5,ID,2035,34.2946204365078,1.266
rcp45hotter_ssp5,ID,2040,37.3631669869664,1.379
rcp45hotter_ssp5,ID,2045,39.7591134525423,1.467
rcp45hotter_ssp5,ID,2050,42.3705483190915,1.564
rcp45hotter_ssp5,ID,2055,45.5449818355454,1.681
rcp45hotter_ssp5,ID,2060,48.4291919926396,1.787
rcp45hotter_ssp5,ID,2065,53.1247797942235,1.961
rcp45hotter_ssp5,ID,2070,54.8216283566063,2.023
rcp45hotter_ssp5,ID,2075,57.9889737848102,2.14
rcp45hotter_ssp5,ID,2080,61.2123942546427,2.259
rcp45hotter_ssp5,ID,2085,64.1664389252366,2.368
rcp45hotter_ssp5,ID,2090,67.0144473648542,2.473
rcp45hotter_ssp5,ID,2095,69.1829445872408,2.553
rcp45hotter_ssp5,ID,2100,71.3061014045981,2.632
rcp45hotter_ssp5,IL,1975,33.343420102778,0.224
rcp45hotter_ssp5,IL,1990,123.650154293612,0.83
rcp45hotter_ssp5,IL,2005,160.170365763057,1.076
rcp45hotter_ssp5,IL,2010,158.683446529723,1.066
rcp45hotter_ssp5,IL,2015,149.973445673335,1.007
rcp45hotter_ssp5,IL,2020,148.920433159912,1.0
rcp45hotter_ssp5,IL,2025,146.76591883864,0.986
rcp45hotter_ssp5,IL,2030,152.283326279635,1.023
rcp45hotter_ssp5,IL,2035,166.237070421502,1.116
rcp45hotter_ssp5,IL,2040,175.316404609397,1.177
rcp45hotter_ssp5,IL,2045,191.69653846194,1.287
rcp45hotter_ssp5,IL,2050,207.162242720216,1.391
rcp45hotter_ssp5,IL,2055,217.162133821666,1.458
rcp45hotter_ssp5,IL,2060,246.885160755374,1.658
rcp45hotter_ssp5,IL,2065,258.858840887077,1.738
rcp45hotter_ssp5,IL,2070,265.395732430413,1.782
rcp45hotter_ssp5,IL,2075,282.378775299325,1.896
rcp45hotter_ssp5,IL,2080,299.513770017102,2.011
rcp45hotter_ssp5,IL,2085,315.271135378986,2.117
rcp45hotter_ssp5,IL,2090,329.608369892053,2.213
rcp45hotter_ssp5,IL,2095,341.567034068361,2.294
rcp45hotter_ssp5,IL,2100,351.506574930169,2.36
rcp45hotter_ssp5,IN,1975,28.940862777778,0.274
rcp45hotter_ssp5,IN,1990,81.8074435278062,0.774
rcp45hotter_ssp5,IN,2005,116.475137468807,1.102
rcp45hotter_ssp5,IN,2010,115.344956374056,1.091
rcp45hotter_ssp5,IN,2015,111.437394209195,1.054
rcp45hotter_ssp5,IN,2020,105.729560047806,1.0
rcp45hotter_ssp5,IN,2025,106.603639283954,1.008
rcp45hotter_ssp5,IN,2030,112.900319388031,1.068
rcp45hotter_ssp5,IN,2035,124.476083223167,1.177
rcp45hotter_ssp5,IN,2040,132.664236364326,1.255
rcp45hotter_ssp5,IN,2045,145.205096458776,1.373
rcp45hotter_ssp5,IN,2050,156.971091303987,1.485
rcp45hotter_ssp5,IN,2055,164.593528735917,1.557
rcp45hotter_ssp5,IN,2060,185.854135971854,1.758
rcp45hotter_ssp5,IN,2065,195.763778380453,1.852
rcp45hotter_ssp5,IN,2070,198.204534443284,1.875
rcp45hotter_ssp5,IN,2075,206.939783100263,1.957
rcp45hotter_ssp5,IN,2080,218.305170492713,2.065
rcp45hotter_ssp5,IN,2085,231.224247436255,2.187
rcp45hotter_ssp5,IN,2090,245.26232800001,2.32
rcp45hotter_ssp5,IN,2095,257.440428542266,2.435
rcp45hotter_ssp5,IN,2100,268.84860364781,2.543
rcp45hotter_ssp5,KS,1975,6.76332788888894,0.152
rcp45hotter_ssp5,KS,1990,30.1701928256114,0.677
rcp45hotter_ssp5,KS,2005,43.2763925527503,0.971
rcp45hotter_ssp5,KS,2010,44.4681628613337,0.998
rcp45hotter_ssp5,KS,2015,43.2364785228892,0.97
rcp45hotter_ssp5,KS,2020,44.5640593872909,1.0
rcp45hotter_ssp5,KS,2025,43.4113088648645,0.974
rcp45hotter_ssp5,KS,2030,45.9308321413679,1.031
rcp45hotter_ssp5,KS,2035,47.9206048947982,1.075
rcp45hotter_ssp5,KS,2040,54.4431372120496,1.222
rcp45hotter_ssp5,KS,2045,58.2545107610577,1.307
rcp45hotter_ssp5,KS,2050,62.9443240671352,1.412
rcp45hotter_ssp5,KS,2055,65.7670258612216,1.476
rcp45hotter_ssp5,KS,2060,76.499047673232,1.717
rcp45hotter_ssp5,KS,2065,79.9610351621095,1.794
rcp45hotter_ssp5,KS,2070,81.728100957947,1.834
rcp45hotter_ssp5,KS,2075,85.7446689565757,1.924
rcp45hotter_ssp5,KS,2080,89.5967606926257,2.011
rcp45hotter_ssp5,KS,2085,92.7971327132149,2.082
rcp45hotter_ssp5,KS,2090,95.4643845960896,2.142
rcp45hotter_ssp5,KS,2095,97.51858066412,2.188
rcp45hotter_ssp5,KS,2100,100.159368448907,2.248
rcp45hotter_ssp5,KY,1975,33.5632336111114,0.413
rcp45hotter_ssp5,KY,1990,67.4022670059728,0.829
rcp45hotter_ssp5,KY,2005,97.3491537502786,1.198
rcp45hotter_ssp5,KY,2010,101.476169003334,1.249
rcp45hotter_ssp5,KY,2015,81.4110617222229,1.002
rcp45hotter_ssp5,KY,2020,81.2661488684095,1.0
rcp45hotter_ssp5,KY,2025,81.5035607173987,1.003
rcp45hotter_ssp5,KY,2030,85.5757057614996,1.053
rcp45hotter_ssp5,KY,2035,93.8057876231202,1.154
rcp45hotter_ssp5,KY,2040,100.468866867785,1.236
rcp45hotter_ssp5,KY,2045,107.8825655626,1.328
rcp45hotter_ssp5,KY,2050,117.7473353316,1.449
rcp45hotter_ssp5,KY,2055,122.157069791676,1.503
rcp45hotter_ssp5,KY,2060,134.923567817346,1.66
rcp45hotter_ssp5,KY,2065,140.256094645909,1.726
rcp45hotter_ssp5,KY,2070,145.268926815058,1.788
rcp45hotter_ssp5,KY,2075,152.291307722699,1.874
rcp45hotter_ssp5,KY,2080,160.147396759802,1.971
rcp45hotter_ssp5,KY,2085,167.938622635874,2.067
rcp45hotter_ssp5,KY,2090,176.113490906404,2.167
rcp45hotter_ssp5,KY,2095,183.092336141538,2.253
rcp45hotter_ssp5,KY,2100,189.748827374305,2.335
rcp45hotter_ssp5,LA,1975,15.930318898139,0.173
rcp45hotter_ssp5,LA,1990,70.6437236252228,0.765
rcp45hotter_ssp5,LA,2005,85.3194919219174,0.924
rcp45hotter_ssp5,LA,2010,93.2073665885285,1.009
rcp45hotter_ssp5,LA,2015,98.7459302779175,1.069
rcp45hotter_ssp5,LA,2020,92.3326373507341,1.0
rcp45hotter_ssp5,LA,2025,92.2331078648255,0.999
rcp45hotter_ssp5,LA,2030,98.3556650501005,1.065
rcp45hotter_ssp5,LA,2035,104.754511208768,1.135
rcp45hotter_ssp5,LA,2040,111.95895470899,1.213
rcp45hotter_ssp5,LA,2045,117.976106783593,1.278
rcp45hotter_ssp5,LA,2050,128.435296753371,1.391
rcp45hotter_ssp5,LA,2055,135.845342299873,1.471
rcp45hotter_ssp5,LA,2060,150.12987760547,1.626
rcp45hotter_ssp5,LA,2065,161.731475422751,1.752
rcp45hotter_ssp5,LA,2070,160.364549746401,1.737
rcp45hotter_ssp5,LA,2075,168.425850215923,1.824
rcp45hotter_ssp5,LA,2080,177.142449102185,1.919
rcp45hotter_ssp5,LA,2085,186.373508688804,2.019
rcp45hotter_ssp5,LA,2090,195.18831559001,2.114
rcp45hotter_ssp5,LA,2095,202.951078613654,2.198
rcp45hotter_ssp5,LA,2100,210.729134358443,2.282
rcp45hotter_ssp5,MA,1975,8.17249712694451,0.132
rcp45hotter_ssp5,MA,1990,50.3322252302782,0.814
rcp45hotter_ssp5,MA,2005,63.6596113475005,1.029
rcp45hotter_ssp5,MA,2010,62.5034394319449,1.011
rcp45hotter_ssp5,MA,2015,59.8126004816672,0.967
rcp45hotter_ssp5,MA,2020,61.8418228838144,1.0
rcp45hotter_ssp5,MA,2025,61.7653630836541,0.999
rcp45hotter_ssp5,MA,2030,66.3454345417375,1.073
rcp45hotter_ssp5,MA,2035,71.9875627860145,1.164
rcp45hotter_ssp5,MA,2040,77.0520892201476,1.246
rcp45hotter_ssp5,MA,2045,87.0005722720232,1.407
rcp45hotter_ssp5,MA,2050,93.8467008740405,1.518
rcp45hotter_ssp5,MA,2055,103.147366988978,1.668
rcp45hotter_ssp5,MA,2060,113.516885684861,1.836
rcp45hotter_ssp5,MA,2065,119.791346380465,1.937
rcp45hotter_ssp5,MA,2070,124.990015054911,2.021
rcp45hotter_ssp5,MA,2075,133.030298876591,2.151
rcp45hotter_ssp5,MA,2080,141.216636935194,2.284
rcp45hotter_ssp5,MA,2085,148.363716712546,2.399
rcp45hotter_ssp5,MA,2090,155.233667573168,2.51
rcp45hotter_ssp5,MA,2095,160.753754534937,2.599
rcp45hotter_ssp5,MA,2100,165.415538285687,2.675
rcp45hotter_ssp5,MD,1975,9.97733130555564,0.139
rcp45hotter_ssp5,MD,1990,54.8383654265838,0.764
rcp45hotter_ssp5,MD,2005,75.4001904016673,1.05
rcp45hotter_ssp5,MD,2010,72.3783119382506,1.008
rcp45hotter_ssp5,MD,2015,68.2140731399172,0.95
rcp45hotter_ssp5,MD,2020,71.8200847791811,1.0
rcp45hotter_ssp5,MD,2025,70.5922568973895,0.983
rcp45hotter_ssp5,MD,2030,72.076367608597,1.004
rcp45hotter_ssp5,MD,2035,78.9001918855645,1.099
rcp45hotter_ssp5,MD,2040,80.8591966090718,1.126
rcp45hotter_ssp5,MD,2045,88.3061496890424,1.23
rcp45hotter_ssp5,MD,2050,96.5287581831508,1.344
rcp45hotter_ssp5,MD,2055,100.086419156291,1.394
rcp45hotter_ssp5,MD,2060,111.692953120909,1.555
rcp45hotter_ssp5,MD,2065,115.938072561473,1.614
rcp45hotter_ssp5,MD,2070,115.051308142945,1.602
rcp45hotter_ssp5,MD,2075,120.85402825642,1.683
rcp45hotter_ssp5,MD,2080,127.504933022979,1.775
rcp45hotter_ssp5,MD,2085,133.830355982757,1.863
rcp45hotter_ssp5,MD,2090,140.529100036498,1.957
rcp45hotter_ssp5,MD,2095,146.463513051904,2.039
rcp45hotter_ssp5,MD,2100,151.869772376807,2.115
rcp45hotter_ssp5,ME,1975,2.67505469444447,0.219
rcp45hotter_ssp5,ME,1990,12.7126058305557,1.038
rcp45hotter_ssp5,ME,2005,13.6185886922223,1.113
rcp45hotter_ssp5,ME,2010,12.637124206389,1.032
rcp45hotter_ssp5,ME,2015,12.847168731389,1.049
rcp45hotter_ssp5,ME,2020,12.241427840764,1.0
rcp45hotter_ssp5,ME,2025,12.1939253330632,0.996
rcp45hotter_ssp5,ME,2030,13.0621264751951,1.067
rcp45hotter_ssp5,ME,2035,14.3836921533348,1.175
rcp45hotter_ssp5,ME,2040,15.6599043240112,1.279
rcp45hotter_ssp5,ME,2045,17.6538919647418,1.442
rcp45hotter_ssp5,ME,2050,18.9911416880935,1.551
rcp45hotter_ssp5,ME,2055,21.7102192642493,1.774
rcp45hotter_ssp5,ME,2060,23.8319245252405,1.947
rcp45hotter_ssp5,ME,2065,25.8399511958241,2.111
rcp45hotter_ssp5,ME,2070,27.9096287244705,2.28
rcp45hotter_ssp5,ME,2075,29.6289952311177,2.42
rcp45hotter_ssp5,ME,2080,31.3709042974514,2.563
rcp45hotter_ssp5,ME,2085,32.9536719286547,2.692
rcp45hotter_ssp5,ME,2090,34.5544608862689,2.823
rcp45hotter_ssp5,ME,2095,35.861083788437,2.929
rcp45hotter_ssp5,ME,2100,36.9727771067295,3.02
rcp45hotter_ssp5,MI,1975,31.4037308333336,0.292
rcp45hotter_ssp5,MI,1990,91.1223002094452,0.846
rcp45hotter_ssp5,MI,2005,121.952499336834,1.132
rcp45hotter_ssp5,MI,2010,113.659990293862,1.055
rcp45hotter_ssp5,MI,2015,110.756526413945,1.028
rcp45hotter_ssp5,MI,2020,107.696011818668,1.0
rcp45hotter_ssp5,MI,2025,108.415648414918,1.007
rcp45hotter_ssp5,MI,2030,114.295653189734,1.061
rcp45hotter_ssp5,MI,2035,125.163844301913,1.162
rcp45hotter_ssp5,MI,2040,131.874855860508,1.225
rcp45hotter_ssp5,MI,2045,146.23276363497,1.358
rcp45hotter_ssp5,MI,2050,155.814738839006,1.447
rcp45hotter_ssp5,MI,2055,165.983428183238,1.541
rcp45hotter_ssp5,MI,2060,183.179643650515,1.701
rcp45hotter_ssp5,MI,2065,193.253899809209,1.794
rcp45hotter_ssp5,MI,2070,201.681644938985,1.873
rcp45hotter_ssp5,MI,2075,211.772036830909,1.966
rcp45hotter_ssp5,MI,2080,223.550685003317,2.076
rcp45hotter_ssp5,MI,2085,235.57979409733,2.187
rcp45hotter_ssp5,MI,2090,248.333143072119,2.306
rcp45hotter_ssp5,MI,2095,259.425554737219,2.409
rcp45hotter_ssp5,MI,2100,269.662209384702,2.504
rcp45hotter_ssp5,MN,1975,12.3356282500001,0.166
rcp45hotter_ssp5,MN,1990,52.1883842852782,0.702
rcp45hotter_ssp5,MN,2005,72.8605545863895,0.98
rcp45hotter_ssp5,MN,2010,74.2356350247228,0.998
rcp45hotter_ssp5,MN,2015,71.9217898780561,0.967
rcp45hotter_ssp5,MN,2020,74.3610030399562,1.0
rcp45hotter_ssp5,MN,2025,75.7637926132528,1.019
rcp45hotter_ssp5,MN,2030,79.2374064494781,1.066
rcp45hotter_ssp5,MN,2035,84.4960443280757,1.136
rcp45hotter_ssp5,MN,2040,89.7235404435627,1.207
rcp45hotter_ssp5,MN,2045,94.411726627743,1.27
rcp45hotter_ssp5,MN,2050,99.8255222229155,1.342
rcp45hotter_ssp5,MN,2055,106.244058311751,1.429
rcp45hotter_ssp5,MN,2060,117.65870266657,1.582
rcp45hotter_ssp5,MN,2065,123.982702329159,1.667
rcp45hotter_ssp5,MN,2070,130.085956278056,1.749
rcp45hotter_ssp5,MN,2075,137.495898312601,1.849
rcp45hotter_ssp5,MN,2080,145.403726439797,1.955
rcp45hotter_ssp5,MN,2085,152.316768630218,2.048
rcp45hotter_ssp5,MN,2090,158.737536381115,2.135
rcp45hotter_ssp5,MN,2095,164.015745513296,2.206
rcp45hotter_ssp5,MN,2100,168.46938353834,2.266
rcp45hotter_ssp5,MO,1975,12.9964341111112,0.14
rcp45hotter_ssp5,MO,1990,59.9410593489727,0.645
rcp45hotter_ssp5,MO,2005,90.1727056712785,0.971
rcp45hotter_ssp5,MO,2010,94.9465573837508,1.022
rcp45hotter_ssp5,MO,2015,88.8447057451674,0.956
rcp45hotter_ssp5,MO,2020,92.8960744155285,1.0
rcp45hotter_ssp5,MO,2025,89.9243421944924,0.968
rcp45hotter_ssp5,MO,2030,94.1326695754035,1.013
rcp45hotter_ssp5,MO,2035,100.036241987482,1.077
rcp45hotter_ssp5,MO,2040,110.446601733495,1.189
rcp45hotter_ssp5,MO,2045,117.928636847195,1.269
rcp45hotter_ssp5,MO,2050,127.357125130815,1.371
rcp45hotter_ssp5,MO,2055,130.85639997139,1.409
rcp45hotter_ssp5,MO,2060,151.454010357476,1.63
rcp45hotter_ssp5,MO,2065,153.957293864736,1.657
rcp45hotter_ssp5,MO,2070,155.7829817377,1.677
rcp45hotter_ssp5,MO,2075,164.945629299532,1.776
rcp45hotter_ssp5,MO,2080,174.280236403949,1.876
rcp45hotter_ssp5,MO,2085,182.828787614613,1.968
rcp45hotter_ssp5,MO,2090,190.857167848313,2.055
rcp45hotter_ssp5,MO,2095,197.53056284821,2.126
rcp45hotter_ssp5,MO,2100,203.234562688871,2.188
rcp45hotter_ssp5,MS,1975,7.40102847222228,0.147
rcp45hotter_ssp5,MS,1990,35.5814476693225,0.705
rcp45hotter_ssp5,MS,2005,50.6378253251393,1.003
rcp45hotter_ssp5,MS,2010,54.4308056774449,1.079
rcp45hotter_ssp5,MS,2015,52.5398227462504,1.041
rcp45hotter_ssp5,MS,2020,50.4648019042226,1.0
rcp45hotter_ssp5,MS,2025,50.7235445637112,1.005
rcp45hotter_ssp5,MS,2030,53.9883142974949,1.07
rcp45hotter_ssp5,MS,2035,57.5335602680291,1.14
rcp45hotter_ssp5,MS,2040,62.6368841764647,1.241
rcp45hotter_ssp5,MS,2045,65.185124845663,1.292
rcp45hotter_ssp5,MS,2050,72.508467618307,1.437
rcp45hotter_ssp5,MS,2055,75.2012462920714,1.49
rcp45hotter_ssp5,MS,2060,83.0861038841232,1.646
rcp45hotter_ssp5,MS,2065,89.8445436287929,1.78
rcp45hotter_ssp5,MS,2070,89.6597082046232,1.777
rcp45hotter_ssp5,MS,2075,94.2718680828496,1.868
rcp45hotter_ssp5,MS,2080,99.2068442052791,1.966
rcp45hotter_ssp5,MS,2085,104.257083541484,2.066
rcp45hotter_ssp5,MS,2090,109.257082583791,2.165
rcp45hotter_ssp5,MS,2095,113.565148484003,2.25
rcp45hotter_ssp5,MS,2100,117.762486960067,2.334
rcp45hotter_ssp5,MT,1975,5.53987466666671,0.358
rcp45hotter_ssp5,MT,1990,14.4608263386946,0.935
rcp45hotter_ssp5,MT,2005,14.8017203698057,0.957
rcp45hotter_ssp5,MT,2010,15.0670201020557,0.974
rcp45hotter_ssp5,MT,2015,15.3229535490557,0.991
rcp45hotter_ssp5,MT,2020,15.467451092589,1.0
rcp45hotter_ssp5,MT,2025,16.1169419085668,1.042
rcp45hotter_ssp5,MT,2030,17.2814053902457,1.117
rcp45hotter_ssp5,MT,2035,18.4784338166329,1.195
rcp45hotter_ssp5,MT,2040,20.2203208431715,1.307
rcp45hotter_ssp5,MT,2045,21.3831220837355,1.382
rcp45hotter_ssp5,MT,2050,22.7456866757818,1.471
rcp45hotter_ssp5,MT,2055,24.3800819352994,1.576
rcp45hotter_ssp5,MT,2060,26.0617946757405,1.685
rcp45hotter_ssp5,MT,2065,28.33783922102,1.832
rcp45hotter_ssp5,MT,2070,29.4202558814652,1.902
rcp45hotter_ssp5,MT,2075,31.0764468411461,2.009
rcp45hotter_ssp5,MT,2080,32.7627757277511,2.118
rcp45hotter_ssp5,MT,2085,34.1920909667544,2.211
rcp45hotter_ssp5,MT,2090,35.5595919891483,2.299
